audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,decision_basis,notes,reviewer_id,reviewed_at
PV-0187,pillow --standing on--> tv stand,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0187.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0187.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0188,door --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0188.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0188.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0189,vase --lower than--> flower,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0190,wall --close by--> floor,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0190.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0190.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0191,window --higher than--> recycle bin,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0191.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0191.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0192,pillow --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0192.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0192.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0193,lamp --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0193.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0193.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0194,floor --lower than--> box,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0195,shelf --lower than--> plant,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0195.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0195.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0196,shoes --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0196.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0196.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0197,plant --higher than--> window,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0198,wall --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0198.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0198.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the wall is vertically oriented and is not visibly lying on the floor,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0199,floor --close by--> door,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0200,window --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0201,clutter --standing on--> ceiling,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0202,box --lower than--> box,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0203,wall --close by--> window,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0204,cupboard --lying on--> ottoman,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the cupboard and ottoman are separated without visible lying contact,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0205,doorframe --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0206,coffee table --standing on--> carpet,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0207,clothes --lying on--> trash can,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.ply,physically_invalid,high,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0208,bath cabinet --higher than--> trash can,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0209,sofa --higher than--> pillow,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0210,floor --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0210.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0210.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0211,floor --supported by--> table,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0211.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0211.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the table stands on the floor; the stated inverse support direction is contradicted,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0212,shelf --supported by--> shelf,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0212.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0212.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,the two shelf instances overlap but the directed support relation is not identifiable,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0213,sofa --close by--> chair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0213.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0213.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0214,monitor --lying on--> cushion,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0215,lamp --lower than--> lamp,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0215.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0215.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0216,kitchen cabinet --standing on--> kitchen cabinet,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0216.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0216.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0217,tv --lying on--> floor,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0217.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0217.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0218,wall --higher than--> curtain,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0218.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0218.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
