audit_id,relation,predicate_label,predicate_family,geometry_projection_path,rgb_pair_crop_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0130,ceiling --supported by--> wall,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0130.png,local_dataset/qwen_vl_crops/full_validation/10b17940-3938-2467-8a7a-958300ba83d3_2/6_9/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0130.ply,physically_valid,high,direct_support_contact,True,codex_blinded_rereview_v2:center_dz_norm=0.2598;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.7656;support_gap_norm=-0.0104;surface_p02_norm=0.0123;surface_p10_norm=0.0396;subject_vertical_aspect=0.0260;local_object_points=1751,codex_blinded_rereview_v2,2026-07-10T07:14:52.197216+00:00
PV-0131,curtain --lower than--> wall,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0131.png,local_dataset/qwen_vl_crops/full_validation/6e67e550-1209-2cd0-8294-7cc2564cf82c_2/6_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0131.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.2764;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.9895;support_gap_norm=-0.6517;surface_p02_norm=0.0095;surface_p10_norm=0.0207;subject_vertical_aspect=0.9865;local_object_points=1019,codex_blinded_rereview_v2,2026-07-10T07:14:52.203923+00:00
PV-0132,cabinet --lying on--> stand,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0132.png,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_1/35_34/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0132.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.0695;bbox_gap_norm=0.0517;xy_bbox_gap_norm=0.0517;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.1259;surface_p10_norm=0.1512;subject_vertical_aspect=3.4143;local_object_points=5,codex_blinded_rereview_v2,2026-07-10T07:14:52.210046+00:00
PV-0133,couch --lying on--> shelf,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0133.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0133.ply,physically_invalid,medium,lying_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=-0.0938;bbox_gap_norm=0.5563;xy_bbox_gap_norm=0.5563;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.9124;surface_p10_norm=0.9467;subject_vertical_aspect=0.4635;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.216095+00:00
PV-0134,chair --close by--> chair,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0134.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0134.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=-0.0001;bbox_gap_norm=0.9072;xy_bbox_gap_norm=0.9072;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.9204;surface_p10_norm=0.9639;subject_vertical_aspect=1.2047;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.221874+00:00
PV-0135,wall --close by--> armchair,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0135.png,local_dataset/qwen_vl_crops/full_validation/a0905fd9-66f7-2272-9dfb-0483fdcc54c7_1/7_5/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0135.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.4561;bbox_gap_norm=0.0443;xy_bbox_gap_norm=0.0443;xy_overlap_ratio=0.0000;support_gap_norm=-0.3517;surface_p02_norm=0.0259;surface_p10_norm=0.1030;subject_vertical_aspect=0.9800;local_object_points=42,codex_blinded_rereview_v2,2026-07-10T07:14:52.228846+00:00
PV-0136,fruit plate --higher than--> chair,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0136.png,local_dataset/qwen_vl_crops/full_validation/bf9a3de9-45a5-2e80-8022-277108d67404_1/33_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0136.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.5133;bbox_gap_norm=0.2056;xy_bbox_gap_norm=0.2056;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.3629;surface_p10_norm=0.4304;subject_vertical_aspect=1.2673;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.232105+00:00
PV-0137,lamp --higher than--> plant,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0137.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0137.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=2.3693;bbox_gap_norm=2.0042;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.9975;support_gap_norm=2.0042;surface_p02_norm=2.0068;surface_p10_norm=2.0472;subject_vertical_aspect=0.8311;local_object_points=569,codex_blinded_rereview_v2,2026-07-10T07:14:52.237390+00:00
PV-0138,wall --close by--> wall,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0138.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0138.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=-0.0444;bbox_gap_norm=1.0726;xy_bbox_gap_norm=1.0726;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.0960;surface_p10_norm=1.1366;subject_vertical_aspect=2.2000;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.243803+00:00
PV-0139,picture --standing on--> table,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0139.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0139.ply,physically_invalid,medium,standing_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=0.9951;bbox_gap_norm=0.8633;xy_bbox_gap_norm=0.4392;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.9354;surface_p10_norm=0.9585;subject_vertical_aspect=0.5491;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.249786+00:00
PV-0140,window --lying on--> curtain,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0140.png,local_dataset/qwen_vl_crops/full_validation/c2d9933d-1947-2fbf-81fa-c8a7f9625eea_1/11_10/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0140.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.2175;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.6614;support_gap_norm=-0.7335;surface_p02_norm=0.0011;surface_p10_norm=0.0184;subject_vertical_aspect=3.9397;local_object_points=137,codex_blinded_rereview_v2,2026-07-10T07:14:52.254828+00:00
PV-0141,chair --supported by--> table lamp,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0141.png,local_dataset/qwen_vl_crops/full_validation/0988ea72-eb32-2e61-8344-99e2283c2728_2/34_36/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0141.ply,ambiguous,low,support_surface_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.6020;bbox_gap_norm=0.2286;xy_bbox_gap_norm=0.2286;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.4186;surface_p10_norm=0.4767;subject_vertical_aspect=0.9189;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.257763+00:00
PV-0142,wall --close by--> counter,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0142.png,local_dataset/qwen_vl_crops/full_validation/4138585b-a238-2435-810b-9728fc989b2f_1/11_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0142.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.2396;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.7318;support_gap_norm=-0.0067;surface_p02_norm=0.0073;surface_p10_norm=0.0314;subject_vertical_aspect=0.7265;local_object_points=909,codex_blinded_rereview_v2,2026-07-10T07:14:52.264328+00:00
PV-0143,pillow --close by--> pillow,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0143.png,local_dataset/qwen_vl_crops/full_validation/f2c76ff1-2239-29d0-87f5-8a0346584384_1/36_33/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0143.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=0.1403;bbox_gap_norm=0.4949;xy_bbox_gap_norm=0.4949;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.4936;surface_p10_norm=0.5470;subject_vertical_aspect=0.7999;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.265257+00:00
PV-0144,couch table --close by--> cabinet,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0144.png,local_dataset/qwen_vl_crops/full_validation/c7895f07-339c-2d13-8176-7418b6e8d7ce_6/15_22/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0144.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=-0.4288;bbox_gap_norm=0.3824;xy_bbox_gap_norm=0.3824;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.4128;surface_p10_norm=0.4776;subject_vertical_aspect=0.4828;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.271948+00:00
PV-0145,tv --lying on--> floor,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0145.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0145.ply,physically_valid,medium,plausible_contact_with_flat_pose,True,codex_blinded_rereview_v2:center_dz_norm=0.3311;bbox_gap_norm=0.2806;xy_bbox_gap_norm=0.1057;xy_overlap_ratio=0.0000;support_gap_norm=0.1495;surface_p02_norm=0.1544;surface_p10_norm=0.1714;subject_vertical_aspect=0.6548;local_object_points=12,codex_blinded_rereview_v2,2026-07-10T07:14:52.277437+00:00
PV-0146,floor --standing on--> shelf,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0146.png,local_dataset/qwen_vl_crops/full_validation/41385849-a238-2435-81d0-ceb0eba4541a_1/1_59/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0146.ply,physically_invalid,medium,contact_but_flat_pose,True,codex_blinded_rereview_v2:center_dz_norm=-0.0779;bbox_gap_norm=0.0126;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.1157;surface_p02_norm=0.0752;surface_p10_norm=0.0821;subject_vertical_aspect=0.0445;local_object_points=244,codex_blinded_rereview_v2,2026-07-10T07:14:52.283458+00:00
PV-0147,window --higher than--> table,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0147.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0147.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.2909;bbox_gap_norm=0.1500;xy_bbox_gap_norm=0.1500;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.2297;surface_p10_norm=0.3433;subject_vertical_aspect=2.6525;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.287076+00:00
PV-0148,wall --lower than--> shoe rack,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0148.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0148.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=1.4051;bbox_gap_norm=2.1756;xy_bbox_gap_norm=2.1223;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.3482;surface_p10_norm=2.3911;subject_vertical_aspect=0.2603;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.289933+00:00
PV-0149,floor --higher than--> lamp,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0149.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0149.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-1.0253;bbox_gap_norm=0.9833;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-1.1820;surface_p02_norm=0.9963;surface_p10_norm=1.0064;subject_vertical_aspect=0.0479;local_object_points=660,codex_blinded_rereview_v2,2026-07-10T07:14:52.296013+00:00
PV-0150,kitchen cabinet --higher than--> commode,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0150.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0150.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.9399;bbox_gap_norm=0.3672;xy_bbox_gap_norm=0.0714;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.4521;surface_p10_norm=0.5587;subject_vertical_aspect=0.7923;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.302636+00:00
PV-0151,shelf --standing on--> blanket,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0151.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0151.ply,physically_invalid,high,standing_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=0.5191;bbox_gap_norm=2.3443;xy_bbox_gap_norm=2.3187;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.8200;surface_p10_norm=2.8535;subject_vertical_aspect=0.2250;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.304213+00:00
PV-0152,cabinet --close by--> tv,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0152.png,local_dataset/qwen_vl_crops/full_validation/6e67e550-1209-2cd0-8294-7cc2564cf82c_1/13_43/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0152.ply,physically_valid,medium,moderate_relative_proximity,True,codex_blinded_rereview_v2:center_dz_norm=0.6746;bbox_gap_norm=0.1247;xy_bbox_gap_norm=0.1247;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.1817;surface_p10_norm=0.2657;subject_vertical_aspect=2.5720;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.311181+00:00
PV-0153,basket --standing on--> shelf,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0153.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0153.ply,physically_invalid,high,standing_support_absent,True,codex_blinded_rereview_v2:center_dz_norm=-1.0166;bbox_gap_norm=2.4885;xy_bbox_gap_norm=2.4298;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.7430;surface_p10_norm=2.8316;subject_vertical_aspect=0.5789;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.315692+00:00
PV-0154,wall --higher than--> pillow,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0154.png,local_dataset/qwen_vl_crops/full_validation/f2c76fe5-2239-29d0-8593-1a2555125595_3/26_39/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0154.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.3912;bbox_gap_norm=0.0407;xy_bbox_gap_norm=0.0407;xy_overlap_ratio=0.0000;support_gap_norm=-0.0131;surface_p02_norm=0.1501;surface_p10_norm=0.1802;subject_vertical_aspect=0.3529;local_object_points=18,codex_blinded_rereview_v2,2026-07-10T07:14:52.318376+00:00
PV-0155,armchair --lying on--> floor,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0155.png,local_dataset/qwen_vl_crops/full_validation/20c993bf-698f-29c5-8549-a69fd169c1e1_1/40_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0155.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.1254;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0148;surface_p02_norm=0.0128;surface_p10_norm=0.0472;subject_vertical_aspect=0.9290;local_object_points=258,codex_blinded_rereview_v2,2026-07-10T07:14:52.325116+00:00
PV-0156,floor --lying on--> lamp,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0156.png,local_dataset/qwen_vl_crops/full_validation/c7895f27-339c-2d13-836b-c12dca280261_4/1_42/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0156.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.3062;bbox_gap_norm=0.2807;xy_bbox_gap_norm=0.1069;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.2612;surface_p10_norm=0.2733;subject_vertical_aspect=0.0224;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.329578+00:00
PV-0157,box --lower than--> wall,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0157.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0157.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=2.0015;bbox_gap_norm=1.3499;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.1073;support_gap_norm=1.3499;surface_p02_norm=1.2769;surface_p10_norm=1.3052;subject_vertical_aspect=0.7503;local_object_points=104,codex_blinded_rereview_v2,2026-07-10T07:14:52.331219+00:00
PV-0158,pack --lying on--> microwave,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0158.png,local_dataset/qwen_vl_crops/full_validation/7747a50c-9431-24e8-877d-e60c3a341cc2_5/52_54/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0158.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.2802;bbox_gap_norm=0.3370;xy_bbox_gap_norm=0.3370;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.3699;surface_p10_norm=0.5084;subject_vertical_aspect=0.2822;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.332885+00:00
PV-0159,object --lying on--> wall,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0159.png,local_dataset/qwen_vl_crops/full_validation/41385849-a238-2435-81d0-ceb0eba4541a_2/73_39/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0159.ply,ambiguous,low,lying_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=-0.2417;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-1.0944;surface_p02_norm=0.0000;surface_p10_norm=0.0094;subject_vertical_aspect=4.6322;local_object_points=408,codex_blinded_rereview_v2,2026-07-10T07:14:52.336516+00:00
PV-0160,screen --higher than--> coffee table,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0160.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0160.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.0514;bbox_gap_norm=4.2528;xy_bbox_gap_norm=4.2528;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=4.5339;surface_p10_norm=4.5630;subject_vertical_aspect=1.0692;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:52.337542+00:00
