audit_id,relation,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,proxy_label,proxy_confidence,proxy_reason,verdict,corrected_label,comment,reviewer_id,reviewed_at
PV-0199,floor --close by--> door,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0200,window --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0201,clutter --standing on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0202,box --lower than--> box,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0203,wall --close by--> window,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0204,cupboard --lying on--> ottoman,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.ply,physically_invalid,medium,the cupboard and ottoman are separated without visible lying contact,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0205,doorframe --standing on--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0206,coffee table --standing on--> carpet,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0207,clothes --lying on--> trash can,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0208,bath cabinet --higher than--> trash can,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0209,sofa --higher than--> pillow,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0210,floor --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0210.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0210.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0211,floor --supported by--> table,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0211.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0211.ply,physically_invalid,medium,the table stands on the floor; the stated inverse support direction is contradicted,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0212,shelf --supported by--> shelf,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0212.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0212.ply,ambiguous,low,the two shelf instances overlap but the directed support relation is not identifiable,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0213,sofa --close by--> chair,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0213.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0213.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0214,monitor --lying on--> cushion,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0215,lamp --lower than--> lamp,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0215.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0215.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0216,kitchen cabinet --standing on--> kitchen cabinet,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0216.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0216.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0217,tv --lying on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0217.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0217.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0218,wall --higher than--> curtain,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0218.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0218.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0219,chair --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0219.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0219.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0220,cushion --close by--> cushion,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0220.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0220.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0221,table --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0221.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0221.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0222,floor --lower than--> curtain,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0222.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0222.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0223,floor --higher than--> ottoman,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0223.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0223.ply,physically_invalid,medium,the floor is visibly below rather than higher than the ottoman,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0224,plant --close by--> sofa,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0224.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0224.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0225,cabinet --close by--> couch,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0225.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0225.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0226,wall --lower than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0226.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0226.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0227,item --standing on--> ceiling,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0227.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0227.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0228,picture --standing on--> light,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0228.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0228.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0229,shoes --close by--> window,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0229.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0229.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0230,shelf --lower than--> tv,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0230.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0230.ply,physically_invalid,medium,the shelf is visibly above rather than lower than the television,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0231,window --supported by--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0231.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0231.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0232,plant --close by--> shelf,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0232.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0232.ply,physically_valid,medium,the plant and shelf are visibly adjacent at a small relative separation,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
