audit_id,relation,predicate_family,geometry_projection_path,rgb_pair_crop_path,proxy_label,proxy_confidence,proxy_reason_code,proxy_rule,visible_geometry_cues,human_final_label,human_confidence,human_reason_code,human_notes,reviewer_id,reviewed_at
PV-0188,door --lying on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0188.png,,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=-0.3464;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0238;local_vertical_gap_norm=-0.9895;subject_vertical_aspect=1.5900;local_object_points=187,,,,,,
PV-0189,vase --lower than--> flower,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.png,local_dataset/qwen_vl_crops/full_validation/cdcaf5bd-ddd8-2ed6-97c3-489e105e4dde_2/27_24/pair_view_000.png,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=0.0368;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.2143;subject_vertical_aspect=1.2007;local_object_points=17,,,,,,
PV-0190,wall --close by--> floor,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0190.png,local_dataset/qwen_vl_crops/full_validation/c7895f29-339c-2d13-83e9-90dbe61fa8be_4/24_1/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=0.2514;bbox_gap_norm=0.0476;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.0074;subject_vertical_aspect=0.8949;local_object_points=89,,,,,,
PV-0191,window --higher than--> recycle bin,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0191.png,,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=2.7898;bbox_gap_norm=2.3650;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=3.7310;local_object_points=0,,,,,,
PV-0192,pillow --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0192.png,local_dataset/qwen_vl_crops/full_validation/0cac75b7-8d6f-2d13-8cb2-0b4e06913140_4/54_1/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.1618;bbox_gap_norm=0.0909;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.0909;subject_vertical_aspect=0.8858;local_object_points=39,,,,,,
PV-0193,lamp --standing on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0193.png,,physically_invalid,medium,contact_or_support_missing,standing_support_separated,center_dz_norm=0.7794;bbox_gap_norm=0.7342;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.7394;subject_vertical_aspect=0.4824;local_object_points=73,,,,,,
PV-0194,floor --lower than--> box,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.png,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_2/1_34/pair_view_000.png,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=-0.3475;bbox_gap_norm=0.2817;xy_overlap_ratio=0.3636;local_vertical_gap_norm=-0.4048;subject_vertical_aspect=0.0285;local_object_points=166,,,,,,
PV-0195,shelf --lower than--> plant,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0195.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=1.4308;bbox_gap_norm=0.7031;xy_overlap_ratio=0.0349;local_vertical_gap_norm=0.7284;subject_vertical_aspect=0.2735;local_object_points=1023,,,,,,
PV-0196,shoes --standing on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0196.png,,physically_invalid,high,contact_or_support_missing,standing_support_separated,center_dz_norm=-0.5797;bbox_gap_norm=1.1006;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.2985;local_object_points=0,,,,,,
PV-0197,plant --higher than--> window,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.png,local_dataset/qwen_vl_crops/full_validation/1d2f850c-d757-207c-8fba-60b90a7d4691_1/48_13/pair_view_000.png,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-1.2435;bbox_gap_norm=0.4479;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9668;local_object_points=0,,,,,,
PV-0198,wall --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0198.png,local_dataset/qwen_vl_crops/full_validation/43b8cadf-6678-2e38-9920-064144c99406_3/22_1/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.5079;bbox_gap_norm=0.2329;xy_overlap_ratio=0.3206;local_vertical_gap_norm=0.2271;subject_vertical_aspect=1.1361;local_object_points=86,,,,,,
PV-0199,floor --close by--> door,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.png,local_dataset/qwen_vl_crops/full_validation/8eabc461-5af7-2f32-8663-ce5a10fd97b3_3/1_45/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.1799;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0800;local_vertical_gap_norm=-0.4253;subject_vertical_aspect=0.0202;local_object_points=1631,,,,,,
PV-0200,window --higher than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.png,,physically_invalid,medium,vertical_order_inconsistent,directed_center_height_reversed_le_-0.12,center_dz_norm=-0.2858;bbox_gap_norm=0.0794;xy_overlap_ratio=0.5875;local_vertical_gap_norm=-0.4696;subject_vertical_aspect=1.3003;local_object_points=77,,,,,,
PV-0201,clutter --standing on--> ceiling,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.png,,physically_invalid,medium,contact_or_support_missing,standing_support_separated,center_dz_norm=-0.2458;bbox_gap_norm=0.7887;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=3.6923;local_object_points=0,,,,,,
PV-0202,box --lower than--> box,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=3.9167;bbox_gap_norm=3.5124;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7392;local_object_points=0,,,,,,
PV-0203,wall --close by--> window,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.png,local_dataset/qwen_vl_crops/full_validation/fcf66d7b-622d-291c-86b8-7db96aebcee3_1/10_9/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.3091;bbox_gap_norm=0.0836;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.8722;subject_vertical_aspect=0.8455;local_object_points=79,,,,,,
PV-0204,cupboard --lying on--> ottoman,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.png,,physically_invalid,medium,contact_or_support_missing,lying_support_separated,center_dz_norm=0.6909;bbox_gap_norm=0.2593;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9668;local_object_points=0,,,,,,
PV-0205,doorframe --standing on--> wall,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.png,local_dataset/qwen_vl_crops/full_validation/1d233fe6-e280-2b1a-8caf-eb0d13a59ad6_2/16_4/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.0387;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.8824;subject_vertical_aspect=2.5750;local_object_points=595,,,,,,
PV-0206,coffee table --standing on--> carpet,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.png,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_1/18_2/pair_view_000.png,physically_valid,high,standing_support_consistent,support_contact_plus_vertical_pose,center_dz_norm=0.1155;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0178;subject_vertical_aspect=0.5556;local_object_points=229,,,,,,
PV-0207,clothes --lying on--> trash can,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.png,local_dataset/qwen_vl_crops/full_validation/4fbad31e-465b-2a5d-84b7-c0ddea978db4_6/53_24/pair_view_000.png,physically_invalid,high,contact_or_support_missing,lying_support_separated,center_dz_norm=1.8160;bbox_gap_norm=1.1626;xy_overlap_ratio=0.3441;local_vertical_gap_norm=1.1311;subject_vertical_aspect=2.4577;local_object_points=220,,,,,,
PV-0208,bath cabinet --higher than--> trash can,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.png,local_dataset/qwen_vl_crops/full_validation/4d3d82b0-8cf4-2e04-80a8-c955ea964c2f_2/14_21/pair_view_000.png,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=0.4496;bbox_gap_norm=0.0000;xy_overlap_ratio=0.1084;local_vertical_gap_norm=-0.3314;subject_vertical_aspect=1.2097;local_object_points=169,,,,,,
PV-0209,sofa --higher than--> pillow,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.png,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_3/17_29/pair_view_000.png,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=-0.0205;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1973;subject_vertical_aspect=0.2825;local_object_points=231,,,,,,
PV-0210,floor --higher than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0210.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.6032;bbox_gap_norm=0.5836;xy_overlap_ratio=0.9624;local_vertical_gap_norm=-0.6473;subject_vertical_aspect=0.0732;local_object_points=1389,,,,,,
PV-0211,floor --supported by--> table,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0211.png,local_dataset/qwen_vl_crops/full_validation/38770ca1-86d7-27b8-8619-ab66f67d9adf_6/1_2/pair_view_000.png,ambiguous,low,support_configuration_uncertain,contact_band_or_footprint_uncertain,center_dz_norm=-0.1639;bbox_gap_norm=0.0271;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2005;subject_vertical_aspect=0.0293;local_object_points=1800,,,,,,
PV-0212,shelf --supported by--> shelf,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0212.png,local_dataset/qwen_vl_crops/full_validation/c7895f78-339c-2d13-82bb-cc990cbbc90f_2/8_10/pair_view_000.png,ambiguous,low,support_configuration_uncertain,contact_band_or_footprint_uncertain,center_dz_norm=0.4432;bbox_gap_norm=0.2349;xy_overlap_ratio=0.9397;local_vertical_gap_norm=0.2353;subject_vertical_aspect=0.3018;local_object_points=475,,,,,,
PV-0213,sofa --close by--> chair,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0213.png,local_dataset/qwen_vl_crops/full_validation/4731976c-f9f7-2a1a-95cc-31c4d1751d0b_4/2_15/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=0.0024;bbox_gap_norm=0.0241;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.2308;subject_vertical_aspect=0.3333;local_object_points=160,,,,,,
PV-0214,monitor --lying on--> cushion,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0214.png,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_3/62_102/pair_view_000.png,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.2361;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0617;local_vertical_gap_norm=-0.0916;subject_vertical_aspect=0.9342;local_object_points=26,,,,,,
PV-0215,lamp --lower than--> lamp,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0215.png,local_dataset/qwen_vl_crops/full_validation/a0905fd9-66f7-2272-9dfb-0483fdcc54c7_2/53_52/pair_view_000.png,physically_valid,high,vertical_order_consistent,directed_center_height_margin_ge_0.50,center_dz_norm=-0.8473;bbox_gap_norm=0.2392;xy_overlap_ratio=0.9386;local_vertical_gap_norm=-1.5196;subject_vertical_aspect=0.9917;local_object_points=93,,,,,,
PV-0216,kitchen cabinet --standing on--> kitchen cabinet,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0216.png,local_dataset/qwen_vl_crops/full_validation/4a9a43d4-7736-2874-87a6-0c3089281af8_3/11_14/pair_view_000.png,ambiguous,low,support_configuration_uncertain,standing_contact_or_pose_uncertain,center_dz_norm=-0.3372;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.7353;subject_vertical_aspect=0.4429;local_object_points=1714,,,,,,
PV-0217,tv --lying on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0217.png,,ambiguous,low,pose_subtype_uncertain,lying_contact_or_pose_uncertain,center_dz_norm=0.3893;bbox_gap_norm=0.2923;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.3157;subject_vertical_aspect=0.8516;local_object_points=17,,,,,,
PV-0218,wall --higher than--> curtain,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0218.png,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_2/30_29/pair_view_000.png,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=0.1386;bbox_gap_norm=0.1056;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=2.7801;local_object_points=0,,,,,,
PV-0219,chair --standing on--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0219.png,local_dataset/qwen_vl_crops/full_validation/c7895f07-339c-2d13-8176-7418b6e8d7ce_2/11_1/pair_view_000.png,physically_valid,high,standing_support_consistent,support_contact_plus_vertical_pose,center_dz_norm=0.0874;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0194;subject_vertical_aspect=1.7193;local_object_points=130,,,,,,
PV-0220,cushion --close by--> cushion,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0220.png,local_dataset/qwen_vl_crops/full_validation/c7895f27-339c-2d13-836b-c12dca280261_6/8_7/pair_view_000.png,physically_valid,high,distance_consistent,robust_bbox_gap_norm_le_0.15,center_dz_norm=-0.1872;bbox_gap_norm=0.0000;xy_overlap_ratio=0.6032;local_vertical_gap_norm=-0.6547;subject_vertical_aspect=0.4619;local_object_points=178,,,,,,
PV-0221,table --higher than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0221.png,,physically_invalid,high,vertical_order_inconsistent,directed_center_height_reversed_le_-0.40,center_dz_norm=-0.7853;bbox_gap_norm=1.3467;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8807;local_object_points=0,,,,,,
PV-0222,floor --lower than--> curtain,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0222.png,local_dataset/qwen_vl_crops/full_validation/ddc73797-765b-241a-9e2c-097c5989baf6_3/1_7/pair_view_000.png,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=-0.3395;bbox_gap_norm=0.0166;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5255;subject_vertical_aspect=0.0244;local_object_points=1761,,,,,,
PV-0223,floor --higher than--> ottoman,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0223.png,local_dataset/qwen_vl_crops/full_validation/095821fb-e2c2-2de1-94df-20f2cb423bcb_1/1_6/pair_view_000.png,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=-0.0948;bbox_gap_norm=0.0401;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1476;subject_vertical_aspect=0.0177;local_object_points=689,,,,,,
PV-0224,plant --close by--> sofa,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0224.png,,ambiguous,low,distance_context_dependent,robust_bbox_gap_norm_mid_band,center_dz_norm=0.1055;bbox_gap_norm=0.4795;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=2.8144;local_object_points=0,,,,,,
PV-0225,cabinet --close by--> couch,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0225.png,,physically_invalid,high,distance_inconsistent,robust_bbox_gap_norm_ge_1.00,center_dz_norm=0.0857;bbox_gap_norm=1.5688;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.4262;local_object_points=0,,,,,,
PV-0226,wall --lower than--> ceiling,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0226.png,,physically_valid,medium,vertical_order_consistent,directed_center_height_margin_ge_0.18,center_dz_norm=-0.2978;bbox_gap_norm=0.0372;xy_overlap_ratio=0.8290;local_vertical_gap_norm=-0.7338;subject_vertical_aspect=0.8873;local_object_points=1031,,,,,,
PV-0227,item --standing on--> ceiling,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0227.png,,physically_invalid,high,contact_or_support_missing,standing_support_separated,center_dz_norm=-1.0380;bbox_gap_norm=2.3826;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9038;local_object_points=0,,,,,,
PV-0228,picture --standing on--> light,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0228.png,,physically_invalid,high,contact_or_support_missing,standing_support_separated,center_dz_norm=-1.6498;bbox_gap_norm=4.4245;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5005;local_object_points=0,,,,,,
PV-0229,shoes --close by--> window,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0229.png,,physically_invalid,medium,distance_inconsistent,robust_bbox_gap_norm_ge_0.65,center_dz_norm=-0.6862;bbox_gap_norm=0.8513;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.2178;local_object_points=0,,,,,,
PV-0230,shelf --lower than--> tv,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0230.png,,ambiguous,low,vertical_order_near_tie,directed_center_height_margin_near_zero,center_dz_norm=0.0574;bbox_gap_norm=0.8107;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.3273;local_object_points=0,,,,,,
PV-0231,window --supported by--> floor,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0231.png,,physically_valid,high,contact_or_support_consistent,local_support_surface_contact,center_dz_norm=0.0309;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0054;subject_vertical_aspect=2.5662;local_object_points=57,,,,,,
