audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0179,shelf --close by--> light,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0179.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0179.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=-1.4165;bbox_gap_norm=1.0582;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6252;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.046266+00:00
PV-0180,floor --standing on--> wall,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1_4/1_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0180.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0180.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=-0.4022;bbox_gap_norm=0.0000;xy_overlap_ratio=0.4826;local_vertical_gap_norm=-0.6730;subject_vertical_aspect=0.0664;local_object_points=826,codex_blinded_proxy_v1,2026-07-10T06:52:59.048363+00:00
PV-0181,floor --higher than--> ceiling,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/c2d99345-1947-2fbf-818d-90ea82acef29_2/1_6/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0181.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0181.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.5249;bbox_gap_norm=0.5086;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5441;subject_vertical_aspect=0.0351;local_object_points=1510,codex_blinded_proxy_v1,2026-07-10T06:52:59.050830+00:00
PV-0182,backpack --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/38770ca1-86d7-27b8-8619-ab66f67d9adf_7/38_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0182.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0182.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=0.0623;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0240;subject_vertical_aspect=0.8196;local_object_points=87,codex_blinded_proxy_v1,2026-07-10T06:52:59.052778+00:00
PV-0183,lamp --close by--> curtain,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0183.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0183.ply,physically_invalid,medium,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_0.65;center_dz_norm=-0.1752;bbox_gap_norm=0.7453;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7241;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.054510+00:00
PV-0184,pillow --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/280d8ebb-6cc6-2788-9153-98959a2da801_2/47_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0184.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0184.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=0.0949;bbox_gap_norm=0.1251;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.0495;subject_vertical_aspect=0.3446;local_object_points=14,codex_blinded_proxy_v1,2026-07-10T06:52:59.056082+00:00
PV-0185,kitchen cabinet --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0185.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0185.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=0.1002;bbox_gap_norm=0.3891;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6180;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.058533+00:00
PV-0186,side table --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/2451c048-fae8-24f6-9043-f1604dbada2c_3/16_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0186.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0186.ply,physically_valid,medium,lying_support_consistent,True,codex_blinded_proxy:support_contact_plus_flat_pose;center_dz_norm=0.0941;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0245;subject_vertical_aspect=0.5651;local_object_points=44,codex_blinded_proxy_v1,2026-07-10T06:52:59.060230+00:00
PV-0187,pillow --standing on--> tv stand,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0187.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0187.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=0.4662;bbox_gap_norm=2.3796;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7517;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.061521+00:00
PV-0188,door --lying on--> wall,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0188.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0188.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=-0.3464;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0238;local_vertical_gap_norm=-0.9895;subject_vertical_aspect=1.5900;local_object_points=187,codex_blinded_proxy_v1,2026-07-10T06:52:59.063038+00:00
PV-0189,vase --lower than--> flower,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/cdcaf5bd-ddd8-2ed6-97c3-489e105e4dde_2/27_24/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0189.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=0.0368;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.2143;subject_vertical_aspect=1.2007;local_object_points=17,codex_blinded_proxy_v1,2026-07-10T06:52:59.064089+00:00
PV-0190,wall --close by--> floor,close by,proximity,local_dataset/qwen_vl_crops/full_validation/c7895f29-339c-2d13-83e9-90dbe61fa8be_4/24_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0190.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0190.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.2514;bbox_gap_norm=0.0476;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.0074;subject_vertical_aspect=0.8949;local_object_points=89,codex_blinded_proxy_v1,2026-07-10T06:52:59.066602+00:00
PV-0191,window --higher than--> recycle bin,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0191.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0191.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=2.7898;bbox_gap_norm=2.3650;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=3.7310;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.066996+00:00
PV-0192,pillow --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/0cac75b7-8d6f-2d13-8cb2-0b4e06913140_4/54_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0192.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0192.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=0.1618;bbox_gap_norm=0.0909;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.0909;subject_vertical_aspect=0.8858;local_object_points=39,codex_blinded_proxy_v1,2026-07-10T06:52:59.068515+00:00
PV-0193,lamp --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0193.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0193.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=0.7794;bbox_gap_norm=0.7342;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.7394;subject_vertical_aspect=0.4824;local_object_points=73,codex_blinded_proxy_v1,2026-07-10T06:52:59.070130+00:00
PV-0194,floor --lower than--> box,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_2/1_34/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0194.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=-0.3475;bbox_gap_norm=0.2817;xy_overlap_ratio=0.3636;local_vertical_gap_norm=-0.4048;subject_vertical_aspect=0.0285;local_object_points=166,codex_blinded_proxy_v1,2026-07-10T06:52:59.071614+00:00
PV-0195,shelf --lower than--> plant,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0195.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0195.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=1.4308;bbox_gap_norm=0.7031;xy_overlap_ratio=0.0349;local_vertical_gap_norm=0.7284;subject_vertical_aspect=0.2735;local_object_points=1023,codex_blinded_proxy_v1,2026-07-10T06:52:59.073224+00:00
PV-0196,shoes --standing on--> wall,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0196.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0196.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=-0.5797;bbox_gap_norm=1.1006;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.2985;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.074547+00:00
PV-0197,plant --higher than--> window,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/1d2f850c-d757-207c-8fba-60b90a7d4691_1/48_13/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0197.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-1.2435;bbox_gap_norm=0.4479;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.9668;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.076114+00:00
PV-0198,wall --lying on--> floor,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/43b8cadf-6678-2e38-9920-064144c99406_3/22_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0198.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0198.ply,ambiguous,low,pose_subtype_uncertain,True,codex_blinded_proxy:lying_contact_or_pose_uncertain;center_dz_norm=0.5079;bbox_gap_norm=0.2329;xy_overlap_ratio=0.3206;local_vertical_gap_norm=0.2271;subject_vertical_aspect=1.1361;local_object_points=86,codex_blinded_proxy_v1,2026-07-10T06:52:59.078015+00:00
PV-0199,floor --close by--> door,close by,proximity,local_dataset/qwen_vl_crops/full_validation/8eabc461-5af7-2f32-8663-ce5a10fd97b3_3/1_45/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0199.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.1799;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0800;local_vertical_gap_norm=-0.4253;subject_vertical_aspect=0.0202;local_object_points=1631,codex_blinded_proxy_v1,2026-07-10T06:52:59.080459+00:00
PV-0200,window --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0200.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.2858;bbox_gap_norm=0.0794;xy_overlap_ratio=0.5875;local_vertical_gap_norm=-0.4696;subject_vertical_aspect=1.3003;local_object_points=77,codex_blinded_proxy_v1,2026-07-10T06:52:59.082921+00:00
PV-0201,clutter --standing on--> ceiling,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0201.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:standing_support_separated;center_dz_norm=-0.2458;bbox_gap_norm=0.7887;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=3.6923;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.084580+00:00
PV-0202,box --lower than--> box,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0202.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=3.9167;bbox_gap_norm=3.5124;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7392;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.085442+00:00
PV-0203,wall --close by--> window,close by,proximity,local_dataset/qwen_vl_crops/full_validation/fcf66d7b-622d-291c-86b8-7db96aebcee3_1/10_9/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0203.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.3091;bbox_gap_norm=0.0836;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.8722;subject_vertical_aspect=0.8455;local_object_points=79,codex_blinded_proxy_v1,2026-07-10T06:52:59.090219+00:00
PV-0204,cupboard --lying on--> ottoman,lying on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0204.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=0.6909;bbox_gap_norm=0.2593;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9668;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.092052+00:00
PV-0205,doorframe --standing on--> wall,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/1d233fe6-e280-2b1a-8caf-eb0d13a59ad6_2/16_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0205.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=-0.0387;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.8824;subject_vertical_aspect=2.5750;local_object_points=595,codex_blinded_proxy_v1,2026-07-10T06:52:59.093539+00:00
PV-0206,coffee table --standing on--> carpet,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_1/18_2/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0206.ply,physically_valid,high,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.1155;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.0178;subject_vertical_aspect=0.5556;local_object_points=229,codex_blinded_proxy_v1,2026-07-10T06:52:59.095528+00:00
PV-0207,clothes --lying on--> trash can,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/4fbad31e-465b-2a5d-84b7-c0ddea978db4_6/53_24/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0207.ply,physically_invalid,high,contact_or_support_missing,True,codex_blinded_proxy:lying_support_separated;center_dz_norm=1.8160;bbox_gap_norm=1.1626;xy_overlap_ratio=0.3441;local_vertical_gap_norm=1.1311;subject_vertical_aspect=2.4577;local_object_points=220,codex_blinded_proxy_v1,2026-07-10T06:52:59.096568+00:00
PV-0208,bath cabinet --higher than--> trash can,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/4d3d82b0-8cf4-2e04-80a8-c955ea964c2f_2/14_21/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0208.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=0.4496;bbox_gap_norm=0.0000;xy_overlap_ratio=0.1084;local_vertical_gap_norm=-0.3314;subject_vertical_aspect=1.2097;local_object_points=169,codex_blinded_proxy_v1,2026-07-10T06:52:59.097696+00:00
PV-0209,sofa --higher than--> pillow,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/75c25975-9ca2-2844-9769-84677f46d4cf_3/17_29/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0209.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.0205;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1973;subject_vertical_aspect=0.2825;local_object_points=231,codex_blinded_proxy_v1,2026-07-10T06:52:59.099243+00:00
